date,category,category_label,value
2020-06-30,D3,D3 Extreme drought,2.02
2020-07-07,D3,D3 Extreme drought,1.96
2020-07-14,D3,D3 Extreme drought,2.29
2020-07-21,D3,D3 Extreme drought,2.18
2020-07-28,D3,D3 Extreme drought,2.43
2020-08-04,D3,D3 Extreme drought,2.63
2020-08-11,D3,D3 Extreme drought,3.2
2020-08-18,D3,D3 Extreme drought,3.66
2020-08-25,D3,D3 Extreme drought,6.52
2020-09-01,D3,D3 Extreme drought,7.11
2020-09-08,D3,D3 Extreme drought,9.65
2020-09-15,D3,D3 Extreme drought,9.28
2020-09-22,D3,D3 Extreme drought,10.19
2020-09-29,D3,D3 Extreme drought,11.23
2020-10-06,D3,D3 Extreme drought,11.6
2020-10-13,D3,D3 Extreme drought,12.34
2020-10-20,D3,D3 Extreme drought,12.87
2020-10-27,D3,D3 Extreme drought,12.7
2020-11-03,D3,D3 Extreme drought,12.46
2020-11-10,D3,D3 Extreme drought,12.32
2020-11-17,D3,D3 Extreme drought,11.01
2020-11-24,D3,D3 Extreme drought,9.92
2020-12-01,D3,D3 Extreme drought,9.33
2020-12-08,D3,D3 Extreme drought,9.36
2020-12-15,D3,D3 Extreme drought,10.15
2020-12-22,D3,D3 Extreme drought,10.3
2020-12-29,D3,D3 Extreme drought,10.3
2021-01-05,D3,D3 Extreme drought,9.72
2021-01-12,D3,D3 Extreme drought,9.96
2021-01-19,D3,D3 Extreme drought,9.95
2021-01-26,D3,D3 Extreme drought,10.14
2021-02-02,D3,D3 Extreme drought,9.7
2021-02-09,D3,D3 Extreme drought,9.67
2021-02-16,D3,D3 Extreme drought,9.09
2021-02-23,D3,D3 Extreme drought,8.54
2021-03-02,D3,D3 Extreme drought,8.45
2021-03-09,D3,D3 Extreme drought,8.34
2021-03-16,D3,D3 Extreme drought,7.69
2021-03-23,D3,D3 Extreme drought,7.79
2021-03-30,D3,D3 Extreme drought,8.33
2021-04-06,D3,D3 Extreme drought,9.46
2021-04-13,D3,D3 Extreme drought,9.85
2021-04-20,D3,D3 Extreme drought,10.06
2021-04-27,D3,D3 Extreme drought,10.45
2021-05-04,D3,D3 Extreme drought,11.28
2021-05-11,D3,D3 Extreme drought,10.83
2021-05-18,D3,D3 Extreme drought,10.18
2021-05-25,D3,D3 Extreme drought,9.2
2021-06-01,D3,D3 Extreme drought,9.37
2021-06-08,D3,D3 Extreme drought,9.5
2021-06-15,D3,D3 Extreme drought,9.64
2021-06-22,D3,D3 Extreme drought,9.98
2021-06-29,D3,D3 Extreme drought,10.89
2021-07-06,D3,D3 Extreme drought,11.04
2021-07-13,D3,D3 Extreme drought,11.94
2021-07-20,D3,D3 Extreme drought,13.02
2021-07-27,D3,D3 Extreme drought,13.9
2021-08-03,D3,D3 Extreme drought,14.26
2021-08-10,D3,D3 Extreme drought,14.54
2021-08-17,D3,D3 Extreme drought,14.68
2021-08-24,D3,D3 Extreme drought,14.44
2021-08-31,D3,D3 Extreme drought,13.85
2021-09-07,D3,D3 Extreme drought,13.68
2021-09-14,D3,D3 Extreme drought,13.58
2021-09-21,D3,D3 Extreme drought,12.97
2021-09-28,D3,D3 Extreme drought,13.25
2021-10-05,D3,D3 Extreme drought,13.39
2021-10-12,D3,D3 Extreme drought,12.72
2021-10-19,D3,D3 Extreme drought,11.78
2021-10-26,D3,D3 Extreme drought,10.91
2021-11-02,D3,D3 Extreme drought,10.23
2021-11-09,D3,D3 Extreme drought,10.25
2021-11-16,D3,D3 Extreme drought,9.9
2021-11-23,D3,D3 Extreme drought,9.97
2021-11-30,D3,D3 Extreme drought,10.41
2021-12-07,D3,D3 Extreme drought,10.76
2021-12-14,D3,D3 Extreme drought,11.02
2021-12-21,D3,D3 Extreme drought,11.61
2021-12-28,D3,D3 Extreme drought,10.11
2022-01-04,D3,D3 Extreme drought,9.03
2022-01-11,D3,D3 Extreme drought,8.57
2022-01-18,D3,D3 Extreme drought,8.43
2022-01-25,D3,D3 Extreme drought,9.1
2022-02-01,D3,D3 Extreme drought,9.09
2022-02-08,D3,D3 Extreme drought,8.34
2022-02-15,D3,D3 Extreme drought,8.86
2022-02-22,D3,D3 Extreme drought,9.14
2022-03-01,D3,D3 Extreme drought,10.14
2022-03-08,D3,D3 Extreme drought,10.79
2022-03-15,D3,D3 Extreme drought,12.5
2022-03-22,D3,D3 Extreme drought,12.35
2022-03-29,D3,D3 Extreme drought,12.78
2022-04-05,D3,D3 Extreme drought,12.85
2022-04-12,D3,D3 Extreme drought,14.03
2022-04-19,D3,D3 Extreme drought,14.55
2022-04-26,D3,D3 Extreme drought,13.52
2022-05-03,D3,D3 Extreme drought,12
2022-05-10,D3,D3 Extreme drought,13.12
2022-05-17,D3,D3 Extreme drought,13.25
2022-05-24,D3,D3 Extreme drought,12.52
2022-05-31,D3,D3 Extreme drought,12.22
2022-06-07,D3,D3 Extreme drought,11.86
2022-06-14,D3,D3 Extreme drought,11.74
2022-06-21,D3,D3 Extreme drought,11.3
2022-06-28,D3,D3 Extreme drought,11.45
2022-07-05,D3,D3 Extreme drought,11.52
2022-07-12,D3,D3 Extreme drought,10.48
2022-07-19,D3,D3 Extreme drought,11.31
2022-07-26,D3,D3 Extreme drought,12.68
2022-08-02,D3,D3 Extreme drought,12.11
2022-08-09,D3,D3 Extreme drought,11.96
2022-08-16,D3,D3 Extreme drought,11.21
2022-08-23,D3,D3 Extreme drought,10.14
2022-08-30,D3,D3 Extreme drought,9.23
2022-09-06,D3,D3 Extreme drought,8.1
2022-09-13,D3,D3 Extreme drought,7.87
2022-09-20,D3,D3 Extreme drought,7.9
2022-09-27,D3,D3 Extreme drought,8.31
2022-10-04,D3,D3 Extreme drought,9.21
2022-10-11,D3,D3 Extreme drought,9.64
2022-10-18,D3,D3 Extreme drought,9.72
2022-10-25,D3,D3 Extreme drought,9.83
2022-11-01,D3,D3 Extreme drought,9.59
2022-11-08,D3,D3 Extreme drought,9.32
2022-11-15,D3,D3 Extreme drought,9.28
2022-11-22,D3,D3 Extreme drought,9.27
2022-11-29,D3,D3 Extreme drought,8.54
2022-12-06,D3,D3 Extreme drought,8.01
2022-12-13,D3,D3 Extreme drought,7.46
2022-12-20,D3,D3 Extreme drought,7.03
2022-12-27,D3,D3 Extreme drought,7.03
2023-01-03,D3,D3 Extreme drought,6.69
2023-01-10,D3,D3 Extreme drought,5.52
2023-01-17,D3,D3 Extreme drought,5.11
2023-01-24,D3,D3 Extreme drought,4.77
2023-01-31,D3,D3 Extreme drought,4.75
2023-02-07,D3,D3 Extreme drought,3.81
2023-02-14,D3,D3 Extreme drought,3.27
2023-02-21,D3,D3 Extreme drought,3.2
2023-02-28,D3,D3 Extreme drought,3.43
2023-03-07,D3,D3 Extreme drought,3.16
2023-03-14,D3,D3 Extreme drought,3.14
2023-03-21,D3,D3 Extreme drought,2.7
2023-03-28,D3,D3 Extreme drought,2.87
2023-04-04,D3,D3 Extreme drought,2.94
2023-04-11,D3,D3 Extreme drought,2.62
2023-04-18,D3,D3 Extreme drought,2.76
2023-04-25,D3,D3 Extreme drought,3.11
2023-05-02,D3,D3 Extreme drought,3.62
2023-05-09,D3,D3 Extreme drought,3.43
2023-05-16,D3,D3 Extreme drought,2.39
2023-05-23,D3,D3 Extreme drought,2
2023-05-30,D3,D3 Extreme drought,1.7
2023-06-06,D3,D3 Extreme drought,1.3
2023-06-13,D3,D3 Extreme drought,1.22
2023-06-20,D3,D3 Extreme drought,1.59
2023-06-27,D3,D3 Extreme drought,1.67
2023-07-04,D3,D3 Extreme drought,1.84
2023-07-11,D3,D3 Extreme drought,1.83
2023-07-18,D3,D3 Extreme drought,1.94
2023-07-25,D3,D3 Extreme drought,1.97
2023-08-01,D3,D3 Extreme drought,1.89
2023-08-08,D3,D3 Extreme drought,2.11
2023-08-15,D3,D3 Extreme drought,2.41
2023-08-22,D3,D3 Extreme drought,3.82
2023-08-29,D3,D3 Extreme drought,4.95
2023-09-05,D3,D3 Extreme drought,5.87
2023-09-12,D3,D3 Extreme drought,6.02
2023-09-19,D3,D3 Extreme drought,6.92
2023-09-26,D3,D3 Extreme drought,6.13
2023-10-03,D3,D3 Extreme drought,5.9
2023-10-10,D3,D3 Extreme drought,5.42
2023-10-17,D3,D3 Extreme drought,5.18
2023-10-24,D3,D3 Extreme drought,5.4
2023-10-31,D3,D3 Extreme drought,4.8
2023-11-07,D3,D3 Extreme drought,5.06
2023-11-14,D3,D3 Extreme drought,5.21
2023-11-21,D3,D3 Extreme drought,5.21
2023-11-28,D3,D3 Extreme drought,4.76
2023-12-05,D3,D3 Extreme drought,5.18
2023-12-12,D3,D3 Extreme drought,4.38
2023-12-19,D3,D3 Extreme drought,4.55
2023-12-26,D3,D3 Extreme drought,4.41
2000-01-04,D4,D4 Exceptional drought,0
2000-01-11,D4,D4 Exceptional drought,0
2000-01-18,D4,D4 Exceptional drought,0
2000-01-25,D4,D4 Exceptional drought,0
2000-02-01,D4,D4 Exceptional drought,0
2000-02-08,D4,D4 Exceptional drought,0
2000-02-15,D4,D4 Exceptional drought,0
2000-02-22,D4,D4 Exceptional drought,0
2000-02-29,D4,D4 Exceptional drought,0
2000-03-07,D4,D4 Exceptional drought,0
2000-03-14,D4,D4 Exceptional drought,0
2000-03-21,D4,D4 Exceptional drought,0
2000-03-28,D4,D4 Exceptional drought,0
2000-04-04,D4,D4 Exceptional drought,0
2000-04-11,D4,D4 Exceptional drought,0
2000-04-18,D4,D4 Exceptional drought,0
2000-04-25,D4,D4 Exceptional drought,0
2000-05-02,D4,D4 Exceptional drought,0
2000-05-09,D4,D4 Exceptional drought,0
2000-05-16,D4,D4 Exceptional drought,0
2000-05-23,D4,D4 Exceptional drought,0
2000-05-30,D4,D4 Exceptional drought,0.22
2000-06-06,D4,D4 Exceptional drought,0.25
2000-06-13,D4,D4 Exceptional drought,1.28
2000-06-20,D4,D4 Exceptional drought,1.37
2000-06-27,D4,D4 Exceptional drought,1.39
2000-07-04,D4,D4 Exceptional drought,1.05
2000-07-11,D4,D4 Exceptional drought,1.38
2000-07-18,D4,D4 Exceptional drought,1.77
2000-07-25,D4,D4 Exceptional drought,2.16
2000-08-01,D4,D4 Exceptional drought,2.01
2000-08-08,D4,D4 Exceptional drought,1.78
2000-08-15,D4,D4 Exceptional drought,1.66
2000-08-22,D4,D4 Exceptional drought,2
2000-08-29,D4,D4 Exceptional drought,2.06
2000-09-05,D4,D4 Exceptional drought,2.18
2000-09-12,D4,D4 Exceptional drought,1.43
2000-09-19,D4,D4 Exceptional drought,1.37
2000-09-26,D4,D4 Exceptional drought,0.62
2000-10-03,D4,D4 Exceptional drought,0.62
2000-10-10,D4,D4 Exceptional drought,0.39
2000-10-17,D4,D4 Exceptional drought,0.87
2000-10-24,D4,D4 Exceptional drought,1.41
2000-10-31,D4,D4 Exceptional drought,2.2
2000-11-07,D4,D4 Exceptional drought,0.83
2000-11-14,D4,D4 Exceptional drought,0.6
2000-11-21,D4,D4 Exceptional drought,0
2000-11-28,D4,D4 Exceptional drought,0
2000-12-05,D4,D4 Exceptional drought,0.11
2000-12-12,D4,D4 Exceptional drought,0.21
2000-12-19,D4,D4 Exceptional drought,0.25
2000-12-26,D4,D4 Exceptional drought,0.3
2001-01-02,D4,D4 Exceptional drought,0.28
2001-01-09,D4,D4 Exceptional drought,0.28
2001-01-16,D4,D4 Exceptional drought,0.28
2001-01-23,D4,D4 Exceptional drought,0.29
2001-01-30,D4,D4 Exceptional drought,0.29
2001-02-06,D4,D4 Exceptional drought,0.28
2001-02-13,D4,D4 Exceptional drought,0.51
2001-02-20,D4,D4 Exceptional drought,0.53
2001-02-27,D4,D4 Exceptional drought,0.61
2001-03-06,D4,D4 Exceptional drought,0.59
2001-03-13,D4,D4 Exceptional drought,0.59
2001-03-20,D4,D4 Exceptional drought,0.57
2001-03-27,D4,D4 Exceptional drought,0.54
2001-04-03,D4,D4 Exceptional drought,0.15
2001-04-10,D4,D4 Exceptional drought,0.17
2001-04-17,D4,D4 Exceptional drought,0.22
2001-04-24,D4,D4 Exceptional drought,0.22
2001-05-01,D4,D4 Exceptional drought,0.22
2001-05-08,D4,D4 Exceptional drought,0.22
2001-05-15,D4,D4 Exceptional drought,0.38
2001-05-22,D4,D4 Exceptional drought,0.41
2001-05-29,D4,D4 Exceptional drought,0.41
2001-06-05,D4,D4 Exceptional drought,0.33
2001-06-12,D4,D4 Exceptional drought,0.08
2001-06-19,D4,D4 Exceptional drought,0
2001-06-26,D4,D4 Exceptional drought,0
2001-07-03,D4,D4 Exceptional drought,0
2001-07-10,D4,D4 Exceptional drought,0
2001-07-17,D4,D4 Exceptional drought,0
2001-07-24,D4,D4 Exceptional drought,0
2001-07-31,D4,D4 Exceptional drought,0
2001-08-07,D4,D4 Exceptional drought,0
2001-08-14,D4,D4 Exceptional drought,0
2001-08-21,D4,D4 Exceptional drought,0
2001-08-28,D4,D4 Exceptional drought,0
2001-09-04,D4,D4 Exceptional drought,0
2001-09-11,D4,D4 Exceptional drought,0
2001-09-18,D4,D4 Exceptional drought,0
2001-09-25,D4,D4 Exceptional drought,0
2001-10-02,D4,D4 Exceptional drought,0
2001-10-09,D4,D4 Exceptional drought,0
2001-10-16,D4,D4 Exceptional drought,0
2001-10-23,D4,D4 Exceptional drought,0
2001-10-30,D4,D4 Exceptional drought,0
2001-11-06,D4,D4 Exceptional drought,0
2001-11-13,D4,D4 Exceptional drought,0
2001-11-20,D4,D4 Exceptional drought,0
2001-11-27,D4,D4 Exceptional drought,0
2001-12-04,D4,D4 Exceptional drought,0
2001-12-11,D4,D4 Exceptional drought,0
2001-12-18,D4,D4 Exceptional drought,0
2001-12-25,D4,D4 Exceptional drought,0
2002-01-01,D4,D4 Exceptional drought,0
2002-01-08,D4,D4 Exceptional drought,0
2002-01-15,D4,D4 Exceptional drought,0
2002-01-22,D4,D4 Exceptional drought,0
2002-01-29,D4,D4 Exceptional drought,0
2002-02-05,D4,D4 Exceptional drought,0
2002-02-12,D4,D4 Exceptional drought,0
2002-02-19,D4,D4 Exceptional drought,0
2002-02-26,D4,D4 Exceptional drought,0
2002-03-05,D4,D4 Exceptional drought,0
2002-03-12,D4,D4 Exceptional drought,0
2002-03-19,D4,D4 Exceptional drought,0
2002-03-26,D4,D4 Exceptional drought,0
2002-04-02,D4,D4 Exceptional drought,0
2002-04-09,D4,D4 Exceptional drought,0
2002-04-16,D4,D4 Exceptional drought,0
2002-04-23,D4,D4 Exceptional drought,0
2002-04-30,D4,D4 Exceptional drought,0.23
2002-05-07,D4,D4 Exceptional drought,0.51
2002-05-14,D4,D4 Exceptional drought,0.54
2002-05-21,D4,D4 Exceptional drought,0.51
2002-05-28,D4,D4 Exceptional drought,2.28
2002-06-04,D4,D4 Exceptional drought,2.26
2002-06-11,D4,D4 Exceptional drought,1.73
2002-06-18,D4,D4 Exceptional drought,2.07
2002-06-25,D4,D4 Exceptional drought,2.93
2002-07-02,D4,D4 Exceptional drought,4.42
2002-07-09,D4,D4 Exceptional drought,4.6
2002-07-16,D4,D4 Exceptional drought,4.61
2002-07-23,D4,D4 Exceptional drought,5
2002-07-30,D4,D4 Exceptional drought,5.1
2002-08-06,D4,D4 Exceptional drought,5.83
2002-08-13,D4,D4 Exceptional drought,6.22
2002-08-20,D4,D4 Exceptional drought,6.56
2002-08-27,D4,D4 Exceptional drought,6.19
2002-09-03,D4,D4 Exceptional drought,5.2
2002-09-10,D4,D4 Exceptional drought,4.18
2002-09-17,D4,D4 Exceptional drought,3.24
2002-09-24,D4,D4 Exceptional drought,2.75
2002-10-01,D4,D4 Exceptional drought,2.62
2002-10-08,D4,D4 Exceptional drought,1.75
2002-10-15,D4,D4 Exceptional drought,1.12
2002-10-22,D4,D4 Exceptional drought,1.12
2002-10-29,D4,D4 Exceptional drought,1.13
2002-11-05,D4,D4 Exceptional drought,1.11
2002-11-12,D4,D4 Exceptional drought,0.93
2002-11-19,D4,D4 Exceptional drought,0.96
2002-11-26,D4,D4 Exceptional drought,0.93
2002-12-03,D4,D4 Exceptional drought,0.91
2002-12-10,D4,D4 Exceptional drought,1.05
2002-12-17,D4,D4 Exceptional drought,1.07
2002-12-24,D4,D4 Exceptional drought,1.07
2002-12-31,D4,D4 Exceptional drought,1.07
2003-01-07,D4,D4 Exceptional drought,1.41
2003-01-14,D4,D4 Exceptional drought,2.15
2003-01-21,D4,D4 Exceptional drought,1.97
2003-01-28,D4,D4 Exceptional drought,2.09
2003-02-04,D4,D4 Exceptional drought,1.88
2003-02-11,D4,D4 Exceptional drought,1.93
2003-02-18,D4,D4 Exceptional drought,1.74
2003-02-25,D4,D4 Exceptional drought,1.74
2003-03-04,D4,D4 Exceptional drought,1.67
2003-03-11,D4,D4 Exceptional drought,1.41
2003-03-18,D4,D4 Exceptional drought,1.41
2003-03-25,D4,D4 Exceptional drought,1.02
2003-04-01,D4,D4 Exceptional drought,0.49
2003-04-08,D4,D4 Exceptional drought,0.22
2003-04-15,D4,D4 Exceptional drought,0.19
2003-04-22,D4,D4 Exceptional drought,0.22
2003-04-29,D4,D4 Exceptional drought,0.22
2003-05-06,D4,D4 Exceptional drought,0.22
2003-05-13,D4,D4 Exceptional drought,0.52
2003-05-20,D4,D4 Exceptional drought,0.5
2003-05-27,D4,D4 Exceptional drought,0.5
2003-06-03,D4,D4 Exceptional drought,0.51
2003-06-10,D4,D4 Exceptional drought,0.85
2003-06-17,D4,D4 Exceptional drought,0.84
2003-06-24,D4,D4 Exceptional drought,0.74
2003-07-01,D4,D4 Exceptional drought,0.63
2003-07-08,D4,D4 Exceptional drought,0.68
2003-07-15,D4,D4 Exceptional drought,0.68
2003-07-22,D4,D4 Exceptional drought,1.39
2003-07-29,D4,D4 Exceptional drought,1.8
2003-08-05,D4,D4 Exceptional drought,1.65
2003-08-12,D4,D4 Exceptional drought,1.63
2003-08-19,D4,D4 Exceptional drought,1.77
2003-08-26,D4,D4 Exceptional drought,1.84
2003-09-02,D4,D4 Exceptional drought,1.61
2003-09-09,D4,D4 Exceptional drought,1.85
2003-09-16,D4,D4 Exceptional drought,1.83
2003-09-23,D4,D4 Exceptional drought,1.73
2003-09-30,D4,D4 Exceptional drought,1.75
2003-10-07,D4,D4 Exceptional drought,1.73
2003-10-14,D4,D4 Exceptional drought,1.71
2003-10-21,D4,D4 Exceptional drought,1.7
2003-10-28,D4,D4 Exceptional drought,2.12
2003-11-04,D4,D4 Exceptional drought,2.18
2003-11-11,D4,D4 Exceptional drought,2.79
2003-11-18,D4,D4 Exceptional drought,2.65
2003-11-25,D4,D4 Exceptional drought,2.75
2003-12-02,D4,D4 Exceptional drought,2.8
2003-12-09,D4,D4 Exceptional drought,2.76
2003-12-16,D4,D4 Exceptional drought,2.82
2003-12-23,D4,D4 Exceptional drought,3.11
2003-12-30,D4,D4 Exceptional drought,2.84
2004-01-06,D4,D4 Exceptional drought,3.1
2004-01-13,D4,D4 Exceptional drought,2.64
2004-01-20,D4,D4 Exceptional drought,2.41
2004-01-27,D4,D4 Exceptional drought,2.52
2004-02-03,D4,D4 Exceptional drought,2.48
2004-02-10,D4,D4 Exceptional drought,2.36
2004-02-17,D4,D4 Exceptional drought,2.36
2004-02-24,D4,D4 Exceptional drought,2.36
2004-03-02,D4,D4 Exceptional drought,1.74
2004-03-09,D4,D4 Exceptional drought,1.61
2004-03-16,D4,D4 Exceptional drought,1.61
2004-03-23,D4,D4 Exceptional drought,1.61
2004-03-30,D4,D4 Exceptional drought,1.61
2004-04-06,D4,D4 Exceptional drought,0.54
2004-04-13,D4,D4 Exceptional drought,0.68
2004-04-20,D4,D4 Exceptional drought,0.7
2004-04-27,D4,D4 Exceptional drought,0.7
2004-05-04,D4,D4 Exceptional drought,0.9
2004-05-11,D4,D4 Exceptional drought,0.91
2004-05-18,D4,D4 Exceptional drought,0.93
2004-05-25,D4,D4 Exceptional drought,0.67
2004-06-01,D4,D4 Exceptional drought,0.67
2004-06-08,D4,D4 Exceptional drought,0.49
2004-06-15,D4,D4 Exceptional drought,1.07
2004-06-22,D4,D4 Exceptional drought,1.02
2004-06-29,D4,D4 Exceptional drought,1.02
2004-07-06,D4,D4 Exceptional drought,1
2004-07-13,D4,D4 Exceptional drought,1
2004-07-20,D4,D4 Exceptional drought,1.19
2004-07-27,D4,D4 Exceptional drought,1.15
2004-08-03,D4,D4 Exceptional drought,1.15
2004-08-10,D4,D4 Exceptional drought,1.05
2004-08-17,D4,D4 Exceptional drought,1.05
2004-08-24,D4,D4 Exceptional drought,1.03
2004-08-31,D4,D4 Exceptional drought,1.01
2004-09-07,D4,D4 Exceptional drought,0.99
2004-09-14,D4,D4 Exceptional drought,0.81
2004-09-21,D4,D4 Exceptional drought,0.78
2004-09-28,D4,D4 Exceptional drought,0.78
2004-10-05,D4,D4 Exceptional drought,0.78
2004-10-12,D4,D4 Exceptional drought,0.83
2004-10-19,D4,D4 Exceptional drought,0.81
2004-10-26,D4,D4 Exceptional drought,0.78
2004-11-02,D4,D4 Exceptional drought,0.78
2004-11-09,D4,D4 Exceptional drought,0.78
2004-11-16,D4,D4 Exceptional drought,0.78
2004-11-23,D4,D4 Exceptional drought,0.78
2004-11-30,D4,D4 Exceptional drought,0.78
2004-12-07,D4,D4 Exceptional drought,0.78
2004-12-14,D4,D4 Exceptional drought,0.75
2004-12-21,D4,D4 Exceptional drought,0.77
2004-12-28,D4,D4 Exceptional drought,0.77
2005-01-04,D4,D4 Exceptional drought,0.64
2005-01-11,D4,D4 Exceptional drought,0.63
2005-01-18,D4,D4 Exceptional drought,0.6
2005-01-25,D4,D4 Exceptional drought,0.6
2005-02-01,D4,D4 Exceptional drought,0.6
2005-02-08,D4,D4 Exceptional drought,0.87
2005-02-15,D4,D4 Exceptional drought,0.87
2005-02-22,D4,D4 Exceptional drought,0.87
2005-03-01,D4,D4 Exceptional drought,1.1
2005-03-08,D4,D4 Exceptional drought,1.11
2005-03-15,D4,D4 Exceptional drought,1.31
2005-03-22,D4,D4 Exceptional drought,1.31
2005-03-29,D4,D4 Exceptional drought,1.26
2005-04-05,D4,D4 Exceptional drought,1.21
2005-04-12,D4,D4 Exceptional drought,1.24
2005-04-19,D4,D4 Exceptional drought,1.28
2005-04-26,D4,D4 Exceptional drought,0.71
2005-05-03,D4,D4 Exceptional drought,0.56
2005-05-10,D4,D4 Exceptional drought,0
2005-05-17,D4,D4 Exceptional drought,0
2005-05-24,D4,D4 Exceptional drought,0
2005-05-31,D4,D4 Exceptional drought,0
2005-06-07,D4,D4 Exceptional drought,0
2005-06-14,D4,D4 Exceptional drought,0
2005-06-21,D4,D4 Exceptional drought,0
2005-06-28,D4,D4 Exceptional drought,0
2005-07-05,D4,D4 Exceptional drought,0
2005-07-12,D4,D4 Exceptional drought,0
2005-07-19,D4,D4 Exceptional drought,0
2005-07-26,D4,D4 Exceptional drought,0
2005-08-02,D4,D4 Exceptional drought,0
2005-08-09,D4,D4 Exceptional drought,0
2005-08-16,D4,D4 Exceptional drought,0
2005-08-23,D4,D4 Exceptional drought,0
2005-08-30,D4,D4 Exceptional drought,0
2005-09-06,D4,D4 Exceptional drought,0
2005-09-13,D4,D4 Exceptional drought,0
2005-09-20,D4,D4 Exceptional drought,0
2005-09-27,D4,D4 Exceptional drought,0
2005-10-04,D4,D4 Exceptional drought,0
2005-10-11,D4,D4 Exceptional drought,0
2005-10-18,D4,D4 Exceptional drought,0
2005-10-25,D4,D4 Exceptional drought,0
2005-11-01,D4,D4 Exceptional drought,0
2005-11-08,D4,D4 Exceptional drought,0
2005-11-15,D4,D4 Exceptional drought,0
2005-11-22,D4,D4 Exceptional drought,0
2005-11-29,D4,D4 Exceptional drought,0
2005-12-06,D4,D4 Exceptional drought,0
2005-12-13,D4,D4 Exceptional drought,0
2005-12-20,D4,D4 Exceptional drought,0.45
2005-12-27,D4,D4 Exceptional drought,0.45
2006-01-03,D4,D4 Exceptional drought,0.51
2006-01-10,D4,D4 Exceptional drought,0.55
2006-01-17,D4,D4 Exceptional drought,0.64
2006-01-24,D4,D4 Exceptional drought,0.73
2006-01-31,D4,D4 Exceptional drought,0.45
2006-02-07,D4,D4 Exceptional drought,0.51
2006-02-14,D4,D4 Exceptional drought,0.48
2006-02-21,D4,D4 Exceptional drought,0.53
2006-02-28,D4,D4 Exceptional drought,1.02
2006-03-07,D4,D4 Exceptional drought,1.02
2006-03-14,D4,D4 Exceptional drought,1.14
2006-03-21,D4,D4 Exceptional drought,0.94
2006-03-28,D4,D4 Exceptional drought,0.94
2006-04-04,D4,D4 Exceptional drought,0.94
2006-04-11,D4,D4 Exceptional drought,0.94
2006-04-18,D4,D4 Exceptional drought,1.06
2006-04-25,D4,D4 Exceptional drought,1.03
2006-05-02,D4,D4 Exceptional drought,1.52
2006-05-09,D4,D4 Exceptional drought,1.42
2006-05-16,D4,D4 Exceptional drought,1.13
2006-05-23,D4,D4 Exceptional drought,1.13
2006-05-30,D4,D4 Exceptional drought,1.08
2006-06-06,D4,D4 Exceptional drought,0.99
2006-06-13,D4,D4 Exceptional drought,0.98
2006-06-20,D4,D4 Exceptional drought,0.98
2006-06-27,D4,D4 Exceptional drought,1.05
2006-07-04,D4,D4 Exceptional drought,0.79
2006-07-11,D4,D4 Exceptional drought,0.52
2006-07-18,D4,D4 Exceptional drought,0.84
2006-07-25,D4,D4 Exceptional drought,1.04
2006-08-01,D4,D4 Exceptional drought,1.05
2006-08-08,D4,D4 Exceptional drought,1.59
2006-08-15,D4,D4 Exceptional drought,1.68
2006-08-22,D4,D4 Exceptional drought,1.67
2006-08-29,D4,D4 Exceptional drought,1.45
2006-09-05,D4,D4 Exceptional drought,0.87
2006-09-12,D4,D4 Exceptional drought,1.21
2006-09-19,D4,D4 Exceptional drought,0.25
2006-09-26,D4,D4 Exceptional drought,0.12
2006-10-03,D4,D4 Exceptional drought,0.12
2006-10-10,D4,D4 Exceptional drought,0.2
2006-10-17,D4,D4 Exceptional drought,0.24
2006-10-24,D4,D4 Exceptional drought,0
2006-10-31,D4,D4 Exceptional drought,0
2006-11-07,D4,D4 Exceptional drought,0
2006-11-14,D4,D4 Exceptional drought,0
2006-11-21,D4,D4 Exceptional drought,0.14
2006-11-28,D4,D4 Exceptional drought,0.22
2006-12-05,D4,D4 Exceptional drought,0.15
2006-12-12,D4,D4 Exceptional drought,0.51
2006-12-19,D4,D4 Exceptional drought,0.51
2006-12-26,D4,D4 Exceptional drought,0.4
2007-01-02,D4,D4 Exceptional drought,0.28
2007-01-09,D4,D4 Exceptional drought,0.28
2007-01-16,D4,D4 Exceptional drought,0.26
2007-01-23,D4,D4 Exceptional drought,0.18
2007-01-30,D4,D4 Exceptional drought,0.18
2007-02-06,D4,D4 Exceptional drought,0.18
2007-02-13,D4,D4 Exceptional drought,0.19
2007-02-20,D4,D4 Exceptional drought,0.15
2007-02-27,D4,D4 Exceptional drought,0.15
2007-03-06,D4,D4 Exceptional drought,0.15
2007-03-13,D4,D4 Exceptional drought,0.15
2007-03-20,D4,D4 Exceptional drought,0.15
2007-03-27,D4,D4 Exceptional drought,0
2007-04-03,D4,D4 Exceptional drought,0
2007-04-10,D4,D4 Exceptional drought,0
2007-04-17,D4,D4 Exceptional drought,0
2007-04-24,D4,D4 Exceptional drought,0
2007-05-01,D4,D4 Exceptional drought,0
2007-05-08,D4,D4 Exceptional drought,0
2007-05-15,D4,D4 Exceptional drought,0
2007-05-22,D4,D4 Exceptional drought,0
2007-05-29,D4,D4 Exceptional drought,0
2007-06-05,D4,D4 Exceptional drought,0.31
2007-06-12,D4,D4 Exceptional drought,0.74
2007-06-19,D4,D4 Exceptional drought,1
2007-06-26,D4,D4 Exceptional drought,0.77
2007-07-03,D4,D4 Exceptional drought,0.64
2007-07-10,D4,D4 Exceptional drought,0.43
